commune,organisme,email,adresse_mairie,code_postal,ville,url
Les Authieux-sur-le-Port-Saint-Ouen,Mairie - Les Authieux-sur-le-Port-Saint-Ouen,secretariat@lesauthieuxsurleportsaintouen.frn.fr,Place du 19-Mars-1962,76520,Les Authieux-sur-le-Port-St-Ouen,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6a261c1b-9dbf-449a-87bc-cb18ec8a0c1a
Les Cent-Acres,Mairie - Les Cent-Acres,mairie-sg-cent-acres@orange.fr,75 rue du Val-Blaise,76590,Les Cent-Acres,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/00be4cdc-29c0-4f0b-98fb-c454d7488da6
Les Grandes-Ventes,Mairie - Les Grandes-Ventes,accueilmairie@lesgrandesventes.fr,3 place de l'Hôtel-de-Ville,76950,Les Grandes-Ventes,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3a9c51c5-2fe6-41ae-a6c3-5f251e5f86f3
Les Hauts-de-Caux,Mairie - Les Hauts-de-Caux,leshautsdecaux@orange.fr,Autretot 2 allée des Tisserands,76190,Les Hauts-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8d1e1aef-0396-486f-99e1-f9cfdc84a22e
Les Ifs,Mairie - Les Ifs,commune.lesifs@orange.fr,Rue Jean Moulin,76630,Les Ifs,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/62457c25-6ed1-4717-bede-f537d46b6a63
Les Loges,Mairie - Les Loges,mairielesloges76@orange.fr,31 place Léonide-Lecompte,76790,Les Loges,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ffb094e9-caeb-4899-a341-024166bdcde1
Les Trois-Pierres,Mairie - Les Trois-Pierres,mairie.lestroispierres@wanadoo.fr,26 rue du Village,76430,Les Trois-Pierres,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4712f74d-0397-4303-8c2c-4bb36fdb23f6
Lestanville,Mairie - Lestanville,mairie.lestanville@wanadoo.fr,131 route du Bois-des-Landes,76730,Lestanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3adff7a0-1eb4-4787-9096-0e30c234770c
Lillebonne,Mairie - Lillebonne,contact@lillebonne.fr,Rue Thiers Esplanade François-Mitterrand,76170,Lillebonne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f05a78a4-bef5-40be-a1e3-f96441cfc2f1
Limpiville,Mairie - Limpiville,mairie-limpiville@wanadoo.fr,90 rue de l'Église,76540,Limpiville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9ab5bc64-a7b0-4931-8100-15df145975b3
Limésy,Mairie - Limésy,commune-limesy@wanadoo.fr,89 Grand'rue,76570,Limésy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e26403e8-afb0-44dc-99ff-7e55762e4b18
Lindebeuf,Mairie - Lindebeuf,mairie@lindebeuf.fr,484 rue des Tilleuls,76760,Lindebeuf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a4aaa928-6b10-4dab-b518-837279431f85
Lintot,Mairie - Lintot,mairie@lintot76.fr,1 place de la Mairie,76210,Lintot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1ac83f5b-fc73-4bd3-b68d-ffb1acded8ec
Lintot-les-Bois,Mairie - Lintot-les-Bois,lintotlesbois.mairie-sg@wanadoo.fr,4 place de la Mairie,76590,Lintot-les-Bois,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4373802e-f03c-4ac7-84bc-26bb31dff7d5
Londinières,Mairie - Londinières,mairiedelondinieres@orange.fr,2 rue du Général-de-Gaulle,76660,Londinières,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/303b385d-24cb-4db7-8793-aac7c50317f1
Longmesnil,Mairie - Longmesnil,mairie-sg.longmesnil@orange.fr,3 rue du Village,76440,Longmesnil,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8114888f-9c68-49d6-b801-9127abcd3369
Longroy,Mairie - Longroy,mairie.longroy@wanadoo.fr,19 rue Jean-Jaurès,76260,Longroy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/537ecf69-6b40-4f1b-9bbb-8ea100a64e13
Longueil,Mairie - Longueil,accueil@mairiedelongueil.fr,245 rue de l'Église,76860,Longueil,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a9b3bba8-63d7-49e5-b9e6-3ae9b91c15e9
Longuerue,Mairie - Longuerue,mairie@longuerue.net,6 place de la Mairie,76750,Longuerue,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/338b05c2-24b9-4520-8b27-57a845983d98
Longueville-sur-Scie,Mairie - Longueville-sur-Scie,mairie-longueville-sur-scie@wanadoo.fr,Rue Régiment-Maison-Neuve,76590,Longueville-sur-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/75b8b96f-8bd1-437a-b4b7-a6a4ebc463b9
Louvetot,Mairie - Louvetot,mairie.louvetot@wanadoo.fr,980 route du Bourg,76490,Louvetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/59aa80a6-2828-4169-99a7-fa1515531263
Lucy,Mairie - Lucy,mairie-sg.lucy@wanadoo.fr,Rue du Ruisseau,76270,Lucy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/647cbf9f-a9c7-4bcd-a758-5e60ad49c379
Luneray,Mairie - Luneray,mairie@luneray.net,Place René-Coty,76810,Luneray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/64eb6c2e-2510-453f-98db-7667e6d6d89f
Mairie déléguée - Assigny,Mairie déléguée - Assigny,assigny@mairie-petit-caux.fr,Rue des Écoliers,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/df8265c0-27b0-48b5-b858-893962b37be0
Mairie déléguée - Auquemesnil,Mairie déléguée - Auquemesnil,auquemesnil@mairie-petit-caux.fr,Auquemesnil 4 ter rue de l'Abbaye,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1a27811f-9bd8-4022-8b4c-321e8ec6654b
Mairie déléguée - Auzouville-Auberbosc,Mairie déléguée - Auzouville-Auberbosc,auzouville@terres-de-caux.fr,Auzouville-Auberbosc,76640,Terres-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9cc8086d-c7f8-479b-9178-48f0bcd1b573
Mairie déléguée - Belleville-sur-Mer,Mairie déléguée - Belleville-sur-Mer,belleville-sur-mer@mairie-petit-caux.fr,Belleville-sur-Mer 4 place du Marquis-de-Belleville,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/14a30da2-9565-4f8c-8e43-2b0ff403de3e
Mairie déléguée - Bennetot,Mairie déléguée - Bennetot,bennetot@terres-de-caux.fr,Bennetot 50 rue du Manoir,76640,Terres-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/29d27259-df84-43e6-9d79-b2e991c992d1
Mairie déléguée - Bermonville,Mairie déléguée - Bermonville,bermonville@terres-de-caux.fr,Bermonville Route de la Mairie,76640,Terres-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ad82dd9b-16d4-4443-ac72-3dc83eadf402
Mairie déléguée - Berneval-le-Grand,Mairie déléguée - Berneval-le-Grand,berneval-le-grand@mairie-petit-caux.fr,Berneval-le-Grand 6 place de l'Église,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ef4e4830-b999-4bab-bb34-309c53427817
Mairie déléguée - Biville-sur-Mer,Mairie déléguée - Biville-sur-Mer,biville-sur-mer@mairie-petit-caux.fr,Rue de l'Église,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/baf75559-988a-4747-b587-fc8ccb31b909
Mairie déléguée - Bosc-Roger-sur-Buchy,Mairie déléguée - Bosc-Roger-sur-Buchy,boscroger@buchy.fr,Bosc-Roger-sur-Buchy 4 place de la Mairie,76750,Buchy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/60b86f9e-bb36-4b52-8a28-3801f6939132
Mairie déléguée - Bracquemont,Mairie déléguée - Bracquemont,bracquemont@mairie-petit-caux.fr,Bracquemont 24 rue du Château,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/42eebba4-47d0-4851-89f2-0e09d64ca452
Mairie déléguée - Brunville,Mairie déléguée - Brunville,brunville@mairie-petit-caux.fr,Brunville 28 rue de la Récré,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d4765c5e-162c-4be6-b6bb-c802efbb2793
Mairie déléguée - Cressy,Mairie déléguée - Cressy,mairie.de.cressy@wanadoo.fr,Cressy 2 route d'Auffay,76720,Val-de-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3d596ffa-a2cc-446a-9458-4de3c8dc1c42
Mairie déléguée - Derchigny-Graincourt,Mairie déléguée - Derchigny-Graincourt,https://www.mairie-petit-caux.fr/portail/,Derchigny-Graincourt 5 rue du Manoir,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e7d91a62-9c3e-46b6-82ff-ab963f96814f
Mairie déléguée - Estouteville-Écalles,Mairie déléguée - Estouteville-Écalles,estouteville@buchy.fr,Estouteville-Écalles 32 place de la Mairie,76750,Buchy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b0b87787-a460-41f0-b37b-a9ca2ecdeb6e
Mairie déléguée - Glicourt,Mairie déléguée - Glicourt,glicourt@mairie-petit-caux.fr,Glicourt 10 rue de l'Ancienne-Abbaye,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/17985449-6753-4f7a-b478-0932bd6a6872
Mairie déléguée - Gouchaupré,Mairie déléguée - Gouchaupré,gouchaupre@mairie-petit-caux.fr,Gouchaupré 1 Grande rue,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5c1c33ee-cc5b-4eba-89b9-1745e40c8aba
Mairie déléguée - Greny,Mairie déléguée - Greny,greny@mairie-petit-caux.fr,Greny Rue de Verton,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/950252a5-e759-4b0f-ada8-03d2c17c362c
Mairie déléguée - Guilmécourt,Mairie déléguée - Guilmécourt,guilmecourt@mairie-petit-caux.fr,Guilmécourt 7 bis rue Saint-Pierre,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/04a35442-0d83-4cf9-be8e-cec52cb81abf
Mairie déléguée - Intraville,Mairie déléguée - Intraville,,Intraville 38 rue du Tilleul,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7bc96875-4933-4d10-9430-cbfd7a5e62b7
Mairie déléguée - Le Héron,Mairie déléguée - Le Héron,mairie.le.heron@wanadoo.fr,Le Héron 1452 route de Buchy,76780,Morville-Le Héron,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c2df7ce1-1a0e-4760-8612-ea9767f5f33c
Mairie déléguée - Penly,Mairie déléguée - Penly,penly@mairie-petit-caux.fr,2 rue du Savoir,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/663f5fff-b5ed-46ff-9368-ac1ee40743f1
Mairie déléguée - Saint-Martin-en-Campagne,Mairie déléguée - Saint-Martin-en-Campagne,saint-martin-en-campagne@mairie-petit-caux.fr,Saint-Martin-en-Campagne 1 rue du Val-des-Comtes,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5d0207cd-5e93-40b3-9b07-c44bcc428bfa
Mairie déléguée - Saint-Pierre-Lavis,Mairie déléguée - Saint-Pierre-Lavis,terresdecaux@terres-de-caux.fr,Saint-Pierre-Lavis 840 route du Village,76640,Terres-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/32d00b56-7064-45ba-80c4-151b1d3cd788
Mairie déléguée - Saint-Quentin-au-Bosc,Mairie déléguée - Saint-Quentin-au-Bosc,saint-quentin-au-bosc@mairie-petit-caux.fr,Rue de la Grande-Mare,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/db766483-9635-4b92-b1c9-5c553ee1c2f6
Mairie déléguée - Sainte-Marguerite-sur-Fauville,Mairie déléguée - Sainte-Marguerite-sur-Fauville,,Sainte-Marguerite-sur-Fauville 173 route des Enfants,76640,Terres-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2f4819cf-72e0-4b81-8e15-f7f2f75d67b2
Mairie déléguée - Sévis,Mairie déléguée - Sévis,mairie.sevis@wanadoo.fr,Sévis 189 route d'Auffay,76850,Val-de-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/09b25266-02ee-461c-b1aa-0534a81bcbd0
Mairie déléguée - Tocqueville-sur-Eu,Mairie déléguée - Tocqueville-sur-Eu,tocqueville-sur-eu@mairie-petit-caux.fr,Tocqueville-sur-Eu 2 place Saint-Sauveur,76910,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/343725f8-64d3-43a0-b5ff-5972e6cf2f02
Mairie déléguée - Tourville-la-Chapelle,Mairie déléguée - Tourville-la-Chapelle,tourville-la-chapelle@mairie-petit-caux.fr,Rue de la Mairie,76630,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/931e4f07-6b53-4e7c-9f84-22009943279c
Mairie déléguée - Triquerville,Mairie déléguée - Triquerville,triquerville@pj2s.fr,20 rue Raoul-Anquetil,76170,Triquerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/508cd539-65de-4d37-9688-30a60951b197
Mairie déléguée - Veauville-lès-Baons,Mairie déléguée - Veauville-lès-Baons,leshautsdecaux@orange.fr,Veauville-lès-Baons 42 rue de l'Église,76190,Les Hauts-de-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9fc99545-d55d-4798-a685-ee811d8cac11
Malaunay,Mairie - Malaunay,mairie@malaunay.fr,Place de la Laïcité,76770,Malaunay,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c35cd905-5d51-40c9-ba14-eb30484164f8
Malleville-les-Grès,Mairie - Malleville-les-Grès,mairie.malleville-les-gres@cote-albatre.com,295 route de Velettes,76450,Malleville-les-Grès,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/890d3c68-f074-48fa-bc81-5fd6a1b48a6c
Maniquerville,Mairie - Maniquerville,mairie.maniquerville@wanadoo.fr,35 place de la Mairie,76400,Maniquerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/79c5e99c-aea7-4cf8-b7a7-bc8f8ac4ed46
Manneville-la-Goupil,Mairie - Manneville-la-Goupil,mairie@mlg76.fr,1 place Michel-Vincent,76110,Manneville-la-Goupil,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a4fd3f72-60f1-4760-beec-4daad362800c
Manneville-ès-Plains,Mairie - Manneville-ès-Plains,mairie@manneville-es-plains.fr,65 Rue de l'Orme,76460,Manneville-ès-Plains,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e13f71df-db1a-44ef-8c14-d01843fb29a3
Mannevillette,Mairie - Mannevillette,mairie@mannevillette.fr,9 rue du Carreau,76290,Mannevillette,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e06ade2f-8788-4982-9ac0-169a89ae1539
Manéglise,Mairie - Manéglise,mairie.maneglise@wanadoo.fr,Place de la Mairie,76133,Manéglise,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f7f6eec8-f8fb-4395-ae35-b6624e6ba9c6
Manéhouville,Mairie - Manéhouville,mairie.sg.manehouville@wanadoo.fr,3 route de Dieppe,76590,Manéhouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4697ee72-d51a-48d6-a0b7-7425253e4974
Maromme,Mairie - Maromme,accueil@ville-maromme.fr,Place Jean-Jaurès,76150,Maromme,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/09e4a6ea-95c3-44c6-b7fd-49d02fbada90
Marques,Mairie - Marques,communedemarques@nordnet.fr,269 route Principale,76390,Marques,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e8c35345-8149-4da9-9c91-240870635036
Martainville-Épreville,Mairie - Martainville-Épreville,mairie-sg.martainville-epreville@wanadoo.fr,311 route du Château,76116,Martainville-Épreville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c15baa96-610c-4c3d-9afc-d4ce9f6d6293
Martigny,Mairie - Martigny,commune-de-martigny2@orange.fr,6 rue Jean-Baptiste-Viguerard,76880,Martigny,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/da03cb87-0678-4182-ad53-e57b8972a826
Martin-Église,Mairie - Martin-Église,martin-eglise@wanadoo.fr,7 rue Nicolas-de-la-Chaussée,76370,Martin-Église,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b203e04e-ddab-48de-b62e-035e66865b0b
Massy,Mairie - Massy,mairie-sg.massy@wanadoo.fr,24 route de Neufchatel,76270,Massy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b760e1a2-1853-4a3a-9b31-7ae28fd3841f
Mathonville,Mairie - Mathonville,mairie.mathonville@orange.fr,46 route de Saint-Saëns,76680,Mathonville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/54af4b9d-31e8-4d64-8888-38a14f25ce60
Maucomble,Mairie - Maucomble,mairie.maucomble@wanadoo.fr,18 rue du Buis,76680,Maucomble,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/861b7cb1-dc59-4982-b790-80e9f6c17efc
Maulévrier-Sainte-Gertrude,Mairie - Maulévrier-Sainte-Gertrude,mairie@maulevrierstegertrude.fr,540 rue Saint-Léonard,76490,Maulévrier-Sainte-Gertrude,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/be970375-297e-4478-8a6e-d18cb5ef47c4
Mauny,Mairie - Mauny,mairie-sg.mauny@wanadoo.fr,460 rue du Pressoir,76530,Mauny,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/06bd058d-6f78-43c6-a371-a5a1de1f8c8d
Mauquenchy,Mairie - Mauquenchy,mairie-de-mauquenchy@orange.fr,Place Jean-Regnier,76440,Mauquenchy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/75e27aa2-3eaa-4827-be44-c4b2223599c8
Melleville,Mairie - Melleville,mairie@melleville.fr,8 rue des Ormelets,76260,Melleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/98bda79f-8880-4235-a367-06628ca71a89
Mentheville,Mairie - Mentheville,mairiedementheville@wanadoo.fr,29 route de l'École,76110,Mentheville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e2612f22-928d-455e-8854-7f37e636a7ec
Mesangueville,Mairie - Mesangueville,mairie@mesangueville.fr,346 rue du Bourg,76780,Mesangueville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/97790584-c382-4a40-863f-9aa8136b7cbe
Mesnil-Follemprise,Mairie - Mesnil-Follemprise,mesnil-follemp@orange.fr,8 rue Henri-IV,76660,Mesnil-Follemprise,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/05ba8975-b703-492d-8325-66720ad55d7a
Mesnil-Mauger,Mairie - Mesnil-Mauger,mairie.mesnil-mauger@nordnet.fr,6 route du Centre,76440,Mesnil-Mauger,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6412c099-956e-4858-8840-3a6081251746
Mesnil-Panneville,Mairie - Mesnil-Panneville,mairie@mesnilpanneville.fr,60 place Robert-Flavigny,76570,Mesnil-Panneville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/52f976ef-801b-46e3-99c5-6118b0a91f3f
Mesnil-Raoul,Mairie - Mesnil-Raoul,secretariat@mesnil-raoul.com,54 rue de la Mairie,76520,Mesnil-Raoul,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/405f094a-6525-432a-b34d-a0084d8d04ed
Mesnières-en-Bray,Mairie - Mesnières-en-Bray,mairie.mesnieres@wanadoo.fr,12 Grand'rue,76270,Mesnières-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9f12ccb6-980a-45b0-b69c-8a4f0d09e7cf
Meulers,Mairie - Meulers,mairie.meulers@gmail.com,971 route de Dieppe,76510,Meulers,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/dd875973-076f-42d0-a16a-9aa0d776d957
Millebosc,Mairie - Millebosc,mairie-sg.millebosc@wanadoo.fr,38 rue de la Forêt,76260,Millebosc,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/851caef6-6243-4731-9b3c-7b3a2768cc94
Mirville,Mairie - Mirville,mairie-mirville@wanadoo.fr,15 rue Pierre-de-Coubertin,76210,Mirville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/eec42453-6a0a-40ce-9f69-9c5a24a188d3
Molagnies,Mairie - Molagnies,mairie.de.molagnies@orange.fr,4 rue de l'Église,76220,Molagnies,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/79ebf7c4-ecaa-4d93-9282-8f5f4a68f4be
Monchaux-Soreng,Mairie - Monchaux-Soreng,monchaux-soreng@wanadoo.fr,Rue Marcel-Porquier,76340,Monchaux-Soreng,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d1c6c05a-5086-49ae-92a8-41637b8286c9
Monchy-sur-Eu,Mairie - Monchy-sur-Eu,mairie@monchy-sur-eu.fr,9 place de la Mairie,76260,Monchy-sur-Eu,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/25dd33a5-168d-427d-a466-fa35966513ed
Mont-Cauvaire,Mairie - Mont-Cauvaire,montcauvaire@orange.fr,Route de Clères,76690,Mont-Cauvaire,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8aa68133-a3c5-4970-a96d-c46685c973e9
Mont-Saint-Aignan,Mairie - Mont-Saint-Aignan,mairie@montsaintaignan.fr,59 rue Louis-Pasteur,76130,Mont-Saint-Aignan,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b2c53a5e-afbd-41fb-9b21-2c2aa6c65066
Mont-rôty,Mairie - Mont-rôty,mairie-sg.mont-roty@wanadoo.fr,14 place de l'Église,76220,Mont-Rôty,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fbec7bf1-5b8e-473b-8d76-746215b67cf0
Montigny,Mairie - Montigny,montigny-mairie@wanadoo.fr,425 rue du Lieutenent-Aubert,76380,Montigny,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/961c5a62-8cc9-4f26-a1d8-bd374b7c6aa8
Montivilliers,Mairie - Montivilliers,contact@ville-montivilliers.fr,1 place François-Mitterrand,76290,Montivilliers,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/27ac78f3-927b-45ee-8075-43cc8d636bcd
Montmain,Mairie - Montmain,mairie@montmain.fr,251 rue de la Mairie,76520,Montmain,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/573aa1de-6946-4ffe-8a92-42ff8ce46988
Montreuil-en-Caux,Mairie - Montreuil-en-Caux,montreuilencaux@wanadoo.fr,4 place de la Mairie,76850,Montreuil-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9d1fa1aa-7b1f-4289-9910-5fe1fc630f8b
Montville,Mairie - Montville,info@montville.fr,21 place du Général-Leclerc,76710,Montville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/53d6506a-78bf-4cb1-b62d-63b4c2d9d746
Montérolier,Mairie - Montérolier,monterolier.com@wanadoo.fr,3 route de l'Église,76680,Montérolier,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3ff81652-025c-4863-87f5-ffcfaec94dc5
Morgny-la-Pommeraye,Mairie - Morgny-la-Pommeraye,mairie-morgny76@wanadoo.fr,85 rue du Gymnase,76750,Morgny-la-Pommeraye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0031a50b-74fc-4ceb-971d-9f3d78ecc617
Morienne,Mairie - Morienne,commune-de-morienne@orange.fr,3 place de la Mairie,76390,Morienne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0b2657ff-5339-48dc-bbc0-2ee208f351c5
Mortemer,Mairie - Mortemer,mairie.mortemer@orange.fr,5 route de l'Eaulne,76270,Mortemer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0bc96709-c673-4c99-ad8b-de6771cea0bd
Morville-le-Héron,Mairie - Morville-le-Héron,mairie-sg.morvillesurandelle@orange.fr,Morville-sur-Andelle 1240 rue Saint-Ouen,76780,Morville-le-Héron,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/82ec510a-5250-47ce-8444-f4aba9c7ef93
Motteville,Mairie - Motteville,mairie.sg.motteville@wanadoo.fr,1 place du Maréchal-de-Lattre-de-Tassigny,76970,Motteville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6dfd519c-a58f-46cf-98f1-a5af368d34b6
Moulineaux,Mairie - Moulineaux,accueil@mairiemoulineaux.fr,Place Catherine-Duchemin,76530,Moulineaux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6284954c-213b-4453-b852-30957cfd7a45
Muchedent,Mairie - Muchedent,mairie.muchedent@wanadoo.fr,Route de l'Église,76590,Muchedent,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f1a03125-0046-4f74-9045-8055277d61e3
Mélamare,Mairie - Mélamare,mairie@melamare.fr,184 rue des Potiers,76170,Mélamare,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cbd69dba-1131-4bfe-af0b-0f498053ff4c
Ménerval,Mairie - Ménerval,mairie.menerval@wanadoo.fr,1 place de la Mairie,76220,Ménerval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cf1ca091-5408-4ea7-96a4-bb3120b51fe9
Ménonval,Mairie - Ménonval,mairie-sg.menonval@wanadoo.fr,2 rue Jacques-Bernard,76270,Ménonval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e95f287b-b054-4266-89f6-994ce7f87066
Nesle-Hodeng,Mairie - Nesle-Hodeng,mairieneslehodeng@orange.fr,451 rue du Centre,76270,Nesle-Hodeng,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/92175b0a-2c74-450b-8edb-4086c74831ec
Nesle-Normandeuse,Mairie - Nesle-Normandeuse,maire@nesle-normandeuse.fr,Place de la Mairie,76340,Nesle-Normandeuse,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/60398034-98e9-44d0-8bb4-f9c28addd90b
Neuf-Marché,Mairie - Neuf-Marché,mairieneufmarche@orange.fr,4 rue Jules-Ferry,76220,Neuf-Marché,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ad91c868-d9e1-4c53-b991-acfe269d0df8
Neufbosc,Mairie - Neufbosc,mairie-neufbosc@orange.fr,Route de Bradiancourt,76680,Neufbosc,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b85b760d-0c30-4200-8bea-6226d9edfd96
Neufchâtel-en-Bray,Mairie - Neufchâtel-en-Bray,accueil@neufchatelenbray.fr,Espace François-Mitterrand,76270,Neufchâtel-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/037e0dcc-5165-4206-8c28-c124f2796316
Neuville-Ferrières,Mairie - Neuville-Ferrières,mairie.neuville.ferriere@orange.fr,Place de la Mairie,76270,Neuville-Ferrières,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ff0928d7-1535-478a-b254-9dab60bcf809
Nointot,Mairie - Nointot,secretariat@nointot.fr,Rue de l'École,76210,Nointot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/db66f0a7-0ee3-4745-9772-f31a84365939
