commune,organisme,email,adresse_mairie,code_postal,ville,url
Malouy,Mairie - Malouy,mairie.malouy@orange.fr,Le Bourg,27300,Malouy,https://lannuaire.service-public.gouv.fr/normandie/eure/5889010b-9a9f-4dac-9784-03127d33c01b
Mandeville,Mairie - Mandeville,mairie.mandeville@wanadoo.fr,Rue du Moulin-à-Vent,27370,Mandeville,https://lannuaire.service-public.gouv.fr/normandie/eure/4160afde-1a55-4dc3-8b75-ff7c0fb463d5
Mandres,Mairie - Mandres,nouscontacter@mandres.fr,Place de l'Église,27130,Mandres,https://lannuaire.service-public.gouv.fr/normandie/eure/b03a7a75-2250-43ac-991f-0203906837ef
Manneville-la-Raoult,Mairie - Manneville-la-Raoult,mairiemannevillelaraoult@hotmail.com,2 place de la Mairie Le Bourg,27210,Manneville-la-Raoult,https://lannuaire.service-public.gouv.fr/normandie/eure/acaa988b-3d9a-4e5d-88e9-c2c4e03143b2
Manneville-sur-Risle,Mairie - Manneville-sur-Risle,mairie.manneville-sur-risle@orange.fr,2 chemin des Hauts-Vents,27500,Manneville-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/ee52e7b2-8747-47c3-a9d9-68c48634a0b6
Marais-Vernier,Mairie - Marais-Vernier,mairie.marais.vernier@wanadoo.fr,87 quartier de l'Église,27680,Marais-Vernier,https://lannuaire.service-public.gouv.fr/normandie/eure/a42dd1be-c7ce-482f-935c-d96c9fdda737
Marbeuf,Mairie - Marbeuf,mairiemarbeuf@orange.fr,Rue de la Mairie,27110,Marbeuf,https://lannuaire.service-public.gouv.fr/normandie/eure/c4a3198e-d13d-4e75-b1ed-a4c4b1c44c0b
Marbois,Mairie - Marbois,mairie@marbois.fr,Le Chesne 321 rue de la Mairie,27160,Marbois,https://lannuaire.service-public.gouv.fr/normandie/eure/96d7ef6a-c2ae-45fe-956f-159cedce5244
Marcilly-la-Campagne,Mairie - Marcilly-la-Campagne,mairie.marcillylacampagne@orange.fr,4 rue du Verger,27320,Marcilly-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/b4ea6e4f-c442-414d-a1b3-ba867a0e4deb
Marcilly-sur-Eure,Mairie - Marcilly-sur-Eure,mairie@marcillysureure.com,Route de Dreux,27810,Marcilly-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/ad1129bd-7329-4f59-bbb2-3d166338c5dc
Martagny,Mairie - Martagny,mairie.martagny27@pole-secretariat.fr,Le Moulin,27150,Martagny,https://lannuaire.service-public.gouv.fr/normandie/eure/46c116ff-27a2-4284-b13e-4ce8e36ba1b1
Martainville,Mairie - Martainville,mairie_martainville27@orange.fr,24 route de l'École,27210,Martainville,https://lannuaire.service-public.gouv.fr/normandie/eure/6a29e7b8-1dc2-4e61-9a71-98d6aedf188c
Martot,Mairie - Martot,martot.mairie@wanadoo.fr,6 rue de la Mairie,27340,Martot,https://lannuaire.service-public.gouv.fr/normandie/eure/059e4344-468c-45d0-b369-092f44b45604
Menneval,Mairie - Menneval,mairie@menneval.fr,12 route de Rouen,27300,Menneval,https://lannuaire.service-public.gouv.fr/normandie/eure/5f760fc0-a022-42b5-b21d-ce91916347ff
Mercey,Mairie - Mercey,,Mairie,27950,Mercey,https://lannuaire.service-public.gouv.fr/normandie/eure/0773881f-fe7f-4033-9279-2b4373af53c6
Merey,Mairie - Merey,commune.merey@orange.fr,9 rue de Pacy,27640,Merey,https://lannuaire.service-public.gouv.fr/normandie/eure/f2699505-0faa-4851-8482-bacd8797bb30
Mesnil-Rousset,Mairie - Mesnil-Rousset,mairie.mesnil.rousset27@wanadoo.fr,40 route de la Petite-Haye,27390,Mesnil-Rousset,https://lannuaire.service-public.gouv.fr/normandie/eure/22db0940-5b35-4115-8c9f-a075739cf44d
Mesnil-Saint-Jean,Mairie - Mesnil-Saint-Jean,m.lemesnilstjean@laposte.net,30 route de la Mairie,27560,Le Mesnil-Saint-Jean,https://lannuaire.service-public.gouv.fr/normandie/eure/76d49c57-db49-4dfc-b60d-d0fc1fa25ce8
Mesnil-Verclives,Mairie - Mesnil-Verclives,mairie-mesnil-verclives@wanadoo.fr,Place de l'Église,27440,Mesnil-Verclives,https://lannuaire.service-public.gouv.fr/normandie/eure/b119e5fc-9a2d-40ec-8a5c-3cc4b40c4e86
Mesnil-en-Ouche,Mairie - Mesnil-en-Ouche,commune-nouvelle@mesnil-en-ouche.fr,Beaumesnil 44 rue du Château,27410,Mesnil-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/8cbc5102-6f03-4f3f-92e3-3ece164b89c5
Mesnil-sous-Vienne,Mairie - Mesnil-sous-Vienne,mairie.mesnil.sous.vienne@orange.fr,Place de la Mairie,27150,Mesnil-sous-Vienne,https://lannuaire.service-public.gouv.fr/normandie/eure/9aa1824f-d6fe-46ca-bd74-67d72770e455
Mesnil-sur-l'Estrée,Mairie - Mesnil-sur-l'Estrée,mairie@mesnillestree.fr,15 Grande-Rue,27650,Mesnil-sur-l'Estrée,https://lannuaire.service-public.gouv.fr/normandie/eure/e78f361e-37aa-46a0-a71e-0f8892a42ea2
Mesnils-sur-Iton,Mairie - Mesnils-sur-Iton,contact@mesnils-sur-iton.fr,Damville 51 rue Sylvain-Lagescarde,27240,Mesnils-sur-Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/9a1b574b-89d0-467a-81f5-c299c5e0be26
Miserey,Mairie - Miserey,mairie.miserey@orange.fr,12 rue des Aérostiers,27930,Miserey,https://lannuaire.service-public.gouv.fr/normandie/eure/2e00c31b-67e2-4212-aea2-91fdac92ddc6
Moisville,Mairie - Moisville,mairie.moisville@wanadoo.fr,Rue de la Mairie,27320,Moisville,https://lannuaire.service-public.gouv.fr/normandie/eure/b3c87f9a-c931-4d1b-a1de-6075d4b92076
Montfort-sur-Risle,Mairie - Montfort-sur-Risle,mairie.montfortsurrisle@wanadoo.fr,3 rue Saint-Pierre,27290,Montfort-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/f3454d89-049c-4c9b-bb52-84eb39bf554a
Montreuil-l'Argillé,Mairie - Montreuil-l'Argillé,mairie.montreuillargille@orange.fr,Place de la Mairie,27390,Montreuil-l'Argillé,https://lannuaire.service-public.gouv.fr/normandie/eure/4f6296d2-ffcb-4d66-9315-dec45715b41b
Morainville-Jouveaux,Mairie - Morainville-Jouveaux,mairie.morainville-jouveaux@cegetel.net,1 rue de la Mairie,27260,Morainville-Jouveaux,https://lannuaire.service-public.gouv.fr/normandie/eure/7ec3bb43-8617-4bb8-862a-f324c98967b2
Morgny,Mairie - Morgny,mairiedemorgny@orange.fr,3 rue Saint-Adrien,27150,Morgny,https://lannuaire.service-public.gouv.fr/normandie/eure/7c83e062-4c90-47ce-b740-a259a73704ed
Morsan,Mairie - Morsan,mairiemorsan@orange.fr,Rue de la Mairie,27800,Morsan,https://lannuaire.service-public.gouv.fr/normandie/eure/adc1b4fe-c221-4565-b6aa-6d31621d8798
Mouettes,Mairie - Mouettes,mairie@mouettes27.fr,4 route d'Ezy,27220,Mouettes,https://lannuaire.service-public.gouv.fr/normandie/eure/97dcb7c8-6726-422f-b0dd-200f2bd33d11
Mouflaines,Mairie - Mouflaines,mairie.mouflaines@orange.fr,8 rue de la Tuilerie,27420,Mouflaines,https://lannuaire.service-public.gouv.fr/normandie/eure/1968f2a8-4874-4c57-a0f4-e5e5142dedfe
Mousseaux-Neuville,Mairie - Mousseaux-Neuville,mairie@mousseaux-neuville.fr,Rue des Écoles,27220,Mousseaux-Neuville,https://lannuaire.service-public.gouv.fr/normandie/eure/b0b8c80e-5b96-4388-9478-edd65d7cf069
Muids,Mairie - Muids,mairiemuids@wanadoo.fr,Place Émile-Dupont,27430,Muids,https://lannuaire.service-public.gouv.fr/normandie/eure/cee00fbf-edad-403a-beea-4414ed207685
Muzy,Mairie - Muzy,commune.muzy@orange.fr,2 rue Bernard-Pelluard,27650,Muzy,https://lannuaire.service-public.gouv.fr/normandie/eure/ca9d264f-2b21-4180-b412-37c3da0d0f08
Mélicourt,Mairie - Mélicourt,mairie.melicourt@orange.fr,2 place de Montullé,27390,Mélicourt,https://lannuaire.service-public.gouv.fr/normandie/eure/19b0adb3-96fe-49a9-8cab-e705da8a7e1b
Ménesqueville,Mairie - Ménesqueville,mairie.menesqueville@wanadoo.fr,6 B rue du Général-de-Gaulle,27850,Ménesqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/327be744-10e8-4ba5-8eb0-e98c2ad4b624
Ménilles,Mairie - Ménilles,mairie@menilles.fr,65 rue Aristide-Briand,27120,Ménilles,https://lannuaire.service-public.gouv.fr/normandie/eure/5f437748-6a1e-428c-b5d3-1b30ee452b67
Mézières-en-Vexin,Mairie - Mézières-en-Vexin,mmezieres@orange.fr,1 rue des Huit-Acres,27510,Mézières-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/268d5f55-c4b9-4918-85b4-054c4e53b6dc
Nagel-Seez-Mesnil,Mairie - Nagel-Seez-Mesnil,mairie.nagel.seez.mesnil@wanadoo.fr,2 place Marcel-Leredde,27190,Nagel-Seez-Mesnil,https://lannuaire.service-public.gouv.fr/normandie/eure/f464b2f6-89d7-46d0-a189-dcd38c75e1a7
Nassandres-sur-Risle,Mairie - Nassandres-sur-Risle,accueil@nassandres-sur-risle.fr,Rue Joliot-Curie,27550,Nassandres-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/377c3839-50f2-4516-b0a5-34f6b067e770
Neaufles-Auvergny,Mairie - Neaufles-Auvergny,mairie.neauflesauvergny@orange.fr,15 rue de l'École,27250,Neaufles-Auvergny,https://lannuaire.service-public.gouv.fr/normandie/eure/1f9831f5-71d1-4119-a00a-c1813ceea761
Neaufles-Saint-Martin,Mairie - Neaufles-Saint-Martin,mairie.neaufles@yahoo.fr,19 rue Saint-Martin,27830,Neaufles-Saint-Martin,https://lannuaire.service-public.gouv.fr/normandie/eure/787766f4-f444-4eff-9c6f-70bb050935c1
Neuilly,Mairie - Neuilly,mairie.neuilly27730@wanadoo.fr,11 rue Denis-Tardif,27730,Neuilly,https://lannuaire.service-public.gouv.fr/normandie/eure/803263b4-2b26-4d66-8210-66b6f3d03f89
Neuville sur Authou,Mairie - Neuville sur Authou,mairie-neuville-sur-authou@orange.fr,Rue de la mairie,27800,Neuville-sur-Authou,https://lannuaire.service-public.gouv.fr/normandie/eure/883990ad-ae47-4638-85da-5047e66592d1
Noards,Mairie - Noards,mairie.noards27@sfr.fr,Route de l'Église,27560,Noards,https://lannuaire.service-public.gouv.fr/normandie/eure/fb439e91-5054-4f93-b395-5579c39cb5f1
Nogent-le-Sec,Mairie - Nogent-le-Sec,nogentlesec.mairie@wanadoo.fr,3 rue du Chêne,27190,Nogent-le-Sec,https://lannuaire.service-public.gouv.fr/normandie/eure/a033468b-4c3e-4617-b57b-0fe780c3b4bd
Nojeon-en-Vexin,Mairie - Nojeon-en-Vexin,mairie.nojeon@wanadoo.fr,1 route de Frileuse,27150,Nojeon-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/d74081e6-3b32-4aa6-b04b-a844c73b8324
Nonancourt,Mairie - Nonancourt,commune@mairie-nonancourt.fr,31 rue Hippolyte-Lozier,27320,Nonancourt,https://lannuaire.service-public.gouv.fr/normandie/eure/545d9366-0ce1-486a-9505-5b458b836797
Normanville,Mairie - Normanville,secretaire@normanville.com,103 route de la Vallée,27930,Normanville,https://lannuaire.service-public.gouv.fr/normandie/eure/8f27a3ec-01d3-4aa8-ae39-f9a916b36991
Notre-Dame-d'Épine,Mairie - Notre-Dame-d'Épine,mairie.notredamedepine@orange.fr,Route de la Mairie,27800,Notre-Dame-d'Épine,https://lannuaire.service-public.gouv.fr/normandie/eure/ecd28285-3e00-423f-bcdf-dce25cbcf9cf
Notre-Dame-de-l'Isle,Mairie - Notre-Dame-de-l'Isle,mairie@notre-dame-de-lisle.fr,35 rue de l'Église,27940,Notre-Dame-de-l'Isle,https://lannuaire.service-public.gouv.fr/normandie/eure/4203db9c-d655-4444-865c-d6114c5e8f7e
Notre-Dame-du-Hamel,Mairie - Notre-Dame-du-Hamel,commune-de-notre-dame-du-hamel@orange.fr,78 route d'Échanfray,27390,Notre-Dame-du-Hamel,https://lannuaire.service-public.gouv.fr/normandie/eure/e4702bac-1586-46cd-8506-e166992d9cd0
Noyers,Mairie - Noyers,commune-de-noyers@wanadoo.fr,16 Grande-Rue,27720,Noyers,https://lannuaire.service-public.gouv.fr/normandie/eure/076f5bb5-fc7e-40cc-92be-715f373a8753
Ormes,Mairie - Ormes,mairie.ormes27@gmail.com,14 route de Ferrières,27190,Ormes,https://lannuaire.service-public.gouv.fr/normandie/eure/b73006c3-614f-4096-93f9-a91057ea9c60
Pacy-sur-Eure,Mairie - Pacy-sur-Eure,mairie@pacy27.fr,Place René-Tomasini,27120,Pacy-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/65dbd183-5d2f-4146-a711-ac4e49f16458
Parville,Mairie - Parville,mairie.parville@gmail.com,12 route de Beaumont,27180,Parville,https://lannuaire.service-public.gouv.fr/normandie/eure/f692c34f-54bb-4907-8a00-217eb75bec15
Perriers-sur-Andelle,Mairie - Perriers-sur-Andelle,accueil@perrierssurandelle.com,46 rue du Général-de-Gaulle,27910,Perriers-sur-Andelle,https://lannuaire.service-public.gouv.fr/normandie/eure/d3b76da8-a1bd-4501-8a43-3638b286fb42
Perruel,Mairie - Perruel,mairie.perruel@wanadoo.fr,82 rue du Général-de-Gaulle,27910,Perruel,https://lannuaire.service-public.gouv.fr/normandie/eure/c52fdf8d-5cdf-4c61-bd60-b5ec8f82b7f9
Piencourt,Mairie - Piencourt,mairie.piencourt@orange.fr,1 route de l'Hôtellerie,27230,Piencourt,https://lannuaire.service-public.gouv.fr/normandie/eure/fa60c0c9-0db1-4e6a-b040-b3bcdd952c0f
Pinterville,Mairie - Pinterville,mairie@pinterville.fr,14 rue du Docteur-Schweitzer,27400,Pinterville,https://lannuaire.service-public.gouv.fr/normandie/eure/616d7cf2-a12e-40ef-af60-8bd2719aa0f4
Piseux,Mairie - Piseux,mairie.piseux@wanadoo.fr,Place de l'Église,27130,Piseux,https://lannuaire.service-public.gouv.fr/normandie/eure/f84e04cc-fa7e-40cf-b82f-0d4c26123ee0
Plainville,Mairie - Plainville,communedeplainville@wanadoo.fr,"60, rue de la Mairie",27300,Plainville,https://lannuaire.service-public.gouv.fr/normandie/eure/57936189-33a4-49bd-a7f7-1e45c9c7dbca
Plasnes,Mairie - Plasnes,mairie.plasnes@wanadoo.fr,6 rue de la Mairie,27300,Plasnes,https://lannuaire.service-public.gouv.fr/normandie/eure/c70f1211-fc01-49ef-8924-dd0f583a5056
Pont-Audemer,Mairie - Pont-Audemer,info@ville-pont-audemer.fr,2 place de Verdun,27500,Pont-Audemer,https://lannuaire.service-public.gouv.fr/normandie/eure/98e05372-0cd6-4597-9b09-ca6ea8a2fbda
Pont-Authou,Mairie - Pont-Authou,commune.pont.authou@wanadoo.fr,1 rue Louise-Givon,27290,Pont-Authou,https://lannuaire.service-public.gouv.fr/normandie/eure/05b9fc43-39d5-4164-973c-edabfe2dc60e
Pont-Saint-Pierre,Mairie - Pont-Saint-Pierre,mairie@pontsaintpierre.fr,54 Grande-Rue,27360,Pont-Saint-Pierre,https://lannuaire.service-public.gouv.fr/normandie/eure/560df136-ecfd-4f2a-953c-966f63125c4b
Pont-de-l'Arche,Mairie - Pont-de-l'Arche,mairie@pontdelarche.fr,19 rue Maurice-Delamare,27340,Pont-de-l'Arche,https://lannuaire.service-public.gouv.fr/normandie/eure/600541a5-5cfe-42ff-90a5-8a818cf1de06
Port-Mort,Mairie - Port-Mort,mairie@port-mort.com,87 Grande rue,27940,Port-Mort,https://lannuaire.service-public.gouv.fr/normandie/eure/8f8cb038-d442-4976-96c9-3d9fd0b43f62
Porte-de-Seine,Mairie - Porte-de-Seine,mairie.portedeseine@orange.fr,Rue des Magnans,27430,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/6f59499c-f738-4d45-bde0-14314240bbd8
Portes,Mairie - Portes,mairie.portes472@orange.fr,Rue de la Garenne,27190,Portes,https://lannuaire.service-public.gouv.fr/normandie/eure/09043709-592e-4404-a780-e44f5abf7ad8
Poses,Mairie - Poses,mairie.poses@wanadoo.fr,88 rue des Masures,27740,Poses,https://lannuaire.service-public.gouv.fr/normandie/eure/bc71ba45-4011-41f5-a4b5-aea21e5ffd7e
Pressagny-l'Orgueilleux,Mairie - Pressagny-l'Orgueilleux,mairie.pressagny.lorgueilleux@wanadoo.fr,9 rue aux Huards,27510,Pressagny-l'Orgueilleux,https://lannuaire.service-public.gouv.fr/normandie/eure/c349094c-d805-4a9c-8415-a7629d394ab9
Prey,Mairie - Prey,mairie@prey27.fr,Place René-Cardin,27220,Prey,https://lannuaire.service-public.gouv.fr/normandie/eure/6ee2d6ab-5d9a-4d8b-bef3-4d4639cefbed
Puchay,Mairie - Puchay,mairie-puchay@orange.fr,7 rue du Bout-de-Bas,27150,Puchay,https://lannuaire.service-public.gouv.fr/normandie/eure/c0320d06-fb91-48e9-86c0-682b4064ae93
Pullay,Mairie - Pullay,pullay@wanadoo.fr,2 rue des Rossignols,27130,Pullay,https://lannuaire.service-public.gouv.fr/normandie/eure/43c6059e-7705-4fbd-8670-da19d69e8af1
Pîtres,Mairie - Pîtres,mairie@ville-pitres.fr,10 rue de l'Église,27590,Pîtres,https://lannuaire.service-public.gouv.fr/normandie/eure/34e98c26-2186-4860-835d-0f18ce8eddbe
Quatremare,Mairie - Quatremare,mairie.quatremare27@wanadoo.fr,2 route d'Évreux,27400,Quatremare,https://lannuaire.service-public.gouv.fr/normandie/eure/a0352d61-02b7-4a7b-b30e-f60941510ca7
Quillebeuf-sur-Seine,Mairie - Quillebeuf-sur-Seine,mairie-dequillebeuf@wanadoo.fr,74 quai de Seine,27680,Quillebeuf-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/75d58b7f-5768-47cc-a0ff-c1014802e5b5
Quittebeuf,Mairie - Quittebeuf,mairie.quittebeuf@wanadoo.fr,Place Maurice-Legoux,27110,Quittebeuf,https://lannuaire.service-public.gouv.fr/normandie/eure/99202791-c373-4ab9-b018-6f45c4be032b
Radepont,Mairie - Radepont,mairie-radepont@wanadoo.fr,5 place Maurice-Pierre-Vallette,27380,Radepont,https://lannuaire.service-public.gouv.fr/normandie/eure/c319b66d-3be5-48f5-9ce0-a96a83a67460
Renneville,Mairie - Renneville,renneville.mairie@wanadoo.fr,17 rue de l'École,27910,Renneville,https://lannuaire.service-public.gouv.fr/normandie/eure/d0b90170-07ef-4fc1-849e-1b83026474c6
Reuilly,Mairie - Reuilly,reuilly.mairie@wanadoo.fr,1 place de la Mairie,27930,Reuilly,https://lannuaire.service-public.gouv.fr/normandie/eure/64cf2374-9902-422f-8d2a-474443498677
Richeville,Mairie - Richeville,mairie.de.richeville@wanadoo.fr,59 route nationale 14,27420,Richeville,https://lannuaire.service-public.gouv.fr/normandie/eure/009198ce-13a5-4091-a62e-79a15893b5c8
Romilly-la-Puthenaye,Mairie - Romilly-la-Puthenaye,mairieromillylaputhenaye@orange.fr,2 rue de la Mairie,27170,Romilly-la-Puthenaye,https://lannuaire.service-public.gouv.fr/normandie/eure/bb84f6ca-bf78-40c1-8a48-31e5beb9c72b
Romilly-sur-Andelle,Mairie - Romilly-sur-Andelle,mairie@romilly-sur-andelle.fr,1 ter rue Neuve,27610,Romilly-sur-Andelle,https://lannuaire.service-public.gouv.fr/normandie/eure/c0391320-5b73-4d3e-a0f1-155d467f696d
Rosay-sur-Lieure,Mairie - Rosay-sur-Lieure,mairie-rosay-sur-lieure@orange.fr,34 rue Principale,27790,Rosay-sur-Lieure,https://lannuaire.service-public.gouv.fr/normandie/eure/75693112-65ec-4ec0-82dd-616b381b60ad
Rouge-Perriers,Mairie - Rouge-Perriers,mairie@rougeperriers.fr,8 rue Grande,27110,Rouge-Perriers,https://lannuaire.service-public.gouv.fr/normandie/eure/d7bcaddd-8b20-489c-abb1-ed4c34828975
Rougemontier,Mairie - Rougemontier,secretariat@rougemontier.fr,6 rue de la Mairie,27350,Rougemontier,https://lannuaire.service-public.gouv.fr/normandie/eure/9f263999-26a4-47e6-872c-55f7b3295c08
Routot,Mairie - Routot,mairie.routot@wanadoo.fr,1 place du Général-Leclerc,27350,Routot,https://lannuaire.service-public.gouv.fr/normandie/eure/6064bfb0-8485-4c0a-9834-d1e453d24b06
Rouvray,Mairie - Rouvray,mairiederouvray27@orange.fr,2 place de la Mairie,27120,Rouvray,https://lannuaire.service-public.gouv.fr/normandie/eure/4a587a60-3931-4a1a-b6e8-e5900f7e0c89
Rugles,Mairie - Rugles,contact@mairie-rugles.fr,33 ter rue Aristide-Briand,27250,Rugles,https://lannuaire.service-public.gouv.fr/normandie/eure/0e07e362-26dc-499d-a790-e01ee3256fb8
Sacquenville,Mairie - Sacquenville,accueil@sacquenville.fr,1 place de la Mairie,27930,Sacquenville,https://lannuaire.service-public.gouv.fr/normandie/eure/613829fe-792e-4fda-9de0-e54f9690df0a
Saint Luc,Mairie - Saint Luc,saint-luc@orange.fr,1 place François d'Espinay,27930,Saint-Luc,https://lannuaire.service-public.gouv.fr/normandie/eure/cd176083-f7e9-4eb2-bc46-537cdce2e812
Saint-Agnan-de-Cernières,Mairie - Saint-Agnan-de-Cernières,mairiestagnan27@orange.fr,98 route de la Bellangère,27390,Saint-Agnan-de-Cernières,https://lannuaire.service-public.gouv.fr/normandie/eure/4c28512c-35bb-460a-8641-ca858d5957be
Saint-André-de-l'Eure,Mairie - Saint-André-de-l'Eure,mairie@ville-st-andre-eure.fr,Place Gambetta,27220,Saint-André-de-l'Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/9c715553-77a4-443b-b667-2414a8d934f2
Saint-Antonin-de-Sommaire,Mairie - Saint-Antonin-de-Sommaire,mairie.stantonin@wanadoo.fr,2 place de la Mairie,27250,Saint-Antonin-de-Sommaire,https://lannuaire.service-public.gouv.fr/normandie/eure/332b6302-2c9b-417d-988a-bf15a794e9f3
Saint-Aubin-d'Écrosville,Mairie - Saint-Aubin-d'Écrosville,mairie@saintaubindecrosville.fr,6 place de l'Église,27110,Saint-Aubin-d'Écrosville,https://lannuaire.service-public.gouv.fr/normandie/eure/d210a44d-14de-4959-ba79-350625e3a948
Saint-Aubin-de-Scellon,Mairie - Saint-Aubin-de-Scellon,mairie.staubindescellon@orange.fr,2 rue de la Mairie,27230,Saint-Aubin-de-Scellon,https://lannuaire.service-public.gouv.fr/normandie/eure/423c07b5-c5e1-49e1-8136-2923b3b2ae97
Saint-Aubin-du-Thenney,Mairie - Saint-Aubin-du-Thenney,mairie.staubinduthenney@wanadoo.fr,Place des Canadiens,27270,Saint-Aubin-du-Thenney,https://lannuaire.service-public.gouv.fr/normandie/eure/01a2b8a0-e7d0-4a1a-980c-7cba31f41e08
Saint-Aubin-sur-Gaillon,Mairie - Saint-Aubin-sur-Gaillon,mairie@saintaubin27.fr,1 rue des Motelles,27600,Saint-Aubin-sur-Gaillon,https://lannuaire.service-public.gouv.fr/normandie/eure/fc6a4a9c-e07f-4581-909e-ca750949a6a1
Saint-Aubin-sur-Quillebeuf,Mairie - Saint-Aubin-sur-Quillebeuf,mairie-st-aubin-s-quillebeuf@wanadoo.fr,330 rue de l'Église,27680,Saint-Aubin-sur-Quillebeuf,https://lannuaire.service-public.gouv.fr/normandie/eure/513b6f33-ccd6-4889-8c2c-8a85141e4588
Saint-Benoît-des-Ombres,Mairie - Saint-Benoît-des-Ombres,cne.st.benoit.des.ombres@wanadoo.fr,Place Jules-Duclos,27450,Saint-Benoît-des-Ombres,https://lannuaire.service-public.gouv.fr/normandie/eure/ee6a5b21-a3fa-4f90-946e-7ccc4b52df6c
Saint-Christophe-sur-Avre,Mairie - Saint-Christophe-sur-Avre,mairiedesaintchristophesuravre@orange.fr,4 route de Verneuil,27820,Saint-Christophe-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/8c02ca17-9b1d-41b1-b604-638ceaf9f617
Saint-Christophe-sur-Condé,Mairie - Saint-Christophe-sur-Condé,mairie.stchristophesurconde@orange.fr,3 place de la Mairie,27450,Saint-Christophe-sur-Condé,https://lannuaire.service-public.gouv.fr/normandie/eure/342f6a36-2b23-4885-8531-83a97c6d1432
Saint-Cyr-de-Salerne,Mairie - Saint-Cyr-de-Salerne,mairie.stcyrdesalerne@orange.fr,296 le Bourg,27800,Saint-Cyr-de-Salerne,https://lannuaire.service-public.gouv.fr/normandie/eure/6851b833-8193-40c2-a69b-da80738b226e
Saint-Cyr-la-Campagne,Mairie - Saint-Cyr-la-Campagne,mairie.stcyrlacampagne@wanadoo.fr,126 rue Saint-Martin-la-Corneille,27370,Saint-Cyr-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/1d528982-0dff-4ad3-b55b-96758f55c443
Saint-Denis-d'Augerons,Mairie - Saint-Denis-d'Augerons,mairie.stdenisdaugerons@orange.fr,1 route de Montreuil,27390,Saint-Denis-d'Augerons,https://lannuaire.service-public.gouv.fr/normandie/eure/a89d2c09-dc4f-4bf7-aabf-667f74af63f4
Saint-Denis-des-Monts,Mairie - Saint-Denis-des-Monts,mairiestdenisdesmonts@wanadoo.fr,1 place de la Liberté-et-des-Droits-de-l'Homme,27520,Saint-Denis-des-Monts,https://lannuaire.service-public.gouv.fr/normandie/eure/17737ee8-0dff-4cf2-ad8d-29b1a86e4746
Saint-Denis-le-Ferment,Mairie - Saint-Denis-le-Ferment,mairiesaintdenisleferment@wanadoo.fr,3 rue de l'Église,27140,Saint-Denis-le-Ferment,https://lannuaire.service-public.gouv.fr/normandie/eure/7e237b1b-38c4-442d-91c0-66116905388e
Saint-Didier-des-Bois,Mairie - Saint-Didier-des-Bois,st-didier-des-bois@wanadoo.fr,1 rue d'Elbeuf,27370,Saint-Didier-des-Bois,https://lannuaire.service-public.gouv.fr/normandie/eure/06028179-39ca-4e71-ba24-5b9c2c21928b
Saint-Georges-Motel,Mairie - Saint-Georges-Motel,saint.georges.motel@wanadoo.fr,1 rue de la Coudanne,27710,Saint-Georges-Motel,https://lannuaire.service-public.gouv.fr/normandie/eure/ce9be2d3-db24-4236-870e-aa1aace471fe
Saint-Georges-du-Vièvre,Mairie - Saint-Georges-du-Vièvre,mairie.saintgeorgesduvievre@wanadoo.fr,Place de la Mairie,27450,Saint-Georges-du-Vièvre,https://lannuaire.service-public.gouv.fr/normandie/eure/f0de7fc3-1acc-4f92-8dab-2317859dc45e
Saint-Germain-de-Fresney,Mairie - Saint-Germain-de-Fresney,commune.stgermain@orange.fr,7 rue de la Liberté,27220,Saint-Germain-de-Fresney,https://lannuaire.service-public.gouv.fr/normandie/eure/e0f795b9-8210-422b-ae2b-d13ac2239ace
Saint-Germain-de-Pasquier,Mairie - Saint-Germain-de-Pasquier,mairiestgermaindepasquier@wanadoo.fr,1620 Route de la Vallée de L'Oison,27370,Saint-Germain-de-Pasquier,https://lannuaire.service-public.gouv.fr/normandie/eure/75b6da7b-4b15-40da-898f-56b3ddcdb500
Saint-Germain-des-Angles,Mairie - Saint-Germain-des-Angles,mairie-saintgermaindesangles@wanadoo.fr,Rue du Gué,27930,Saint-Germain-des-Angles,https://lannuaire.service-public.gouv.fr/normandie/eure/a7fae5be-ec4d-4dbd-99e2-fe008552e7c4
Saint-Germain-la-Campagne,Mairie - Saint-Germain-la-Campagne,mairie.st.germain.la.campagne@wanadoo.fr,1 square François-Gaud-Couraye-du-Parc,27230,Saint-Germain-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/48797c4f-4055-43bd-b6dc-b1b6581bf7d2
